	D.M,r	D.M,p	D.T2D-NGT,fc	D.T2D-NGT,p	D.M,q	D.T2D-NGT,q	name
ENSG00000207771	0.10949393853961092	0.4792413451300823	-0.08181818181818187	0.502793145113098	0.952081956957918	0.9360442599729631	MIR550A1
ENSG00000106105	-0.11916678533770043	0.44102804896355596	0.09045454545454554	0.3216288111347218	0.9521432122273473	0.893373776394467	GARS
ENSG00000106128	0.05936475780857951	0.7018807807118281	-0.01954545454545433	0.5905675090229292	0.9749455098966451	0.9522867173514428	GHRHR
ENSG00000078549	0.15410941225235364	0.31789141803417287	-0.037272727272727305	0.14230498013521786	0.9372803912877209	0.832301569921141	ADCYAP1R1
ENSG00000180347	0.17169761551775675	0.26509632402833583	-0.03545454545454557	0.3250061426780395	0.9324590539770241	0.8945441142049474	CCDC129
ENSG00000106341	-0.11321088521248387	0.4643549974749127	-0.03454545454545452	0.5176304322483385	0.9534813892933631	0.9379012436071887	PPP1R17
ENSG00000105778	-0.29748687501568377	0.04986155075013911	0.0036363636363637604	0.920982274500308	0.9767521638018322	0.9932461371446639	AVL9
ENSG00000207573	0.07722946947479789	0.6182867888446105	0.029545454545454562	0.7418269666990852	0.9670441737480489	0.9697286750206557	MIR550A2
ENSG00000122642	0.1136932934967996	0.4624413169409727	-0.07818181818181805	0.20484630770620152	0.9546894842328808	0.8564703174986301	FKBP9
ENSG00000122507	-0.02111385313345684	0.8917923378338568	0.021363636363636068	0.7212508887093176	0.9952148470027884	0.9676957344921223	BBS9
ENSG00000164619	0.09947478183609881	0.5205863735683449	-0.03499999999999998	0.35968446431835055	0.955188378514697	0.9033025780105436	BMPER
ENSG00000011426	0.24141579445594255	0.11439982146233652	-0.025454545454545577	0.437200253078741	0.9548006021430958	0.925773777541086	ANLN
ENSG00000010270	-0.001586854117539342	0.9918433922617694	-0.011818181818181889	0.7145782609468361	0.9992443589127871	0.9673951126987171	STARD3NL
ENSG00000106536	0.13540088114135393	0.3808467727102064	-0.050909090909090814	0.24941237042910677	0.9436226079347181	0.869451027958626	POU6F2
ENSG00000241127	-0.08161826895968423	0.5984098497681845	0.10045454545454553	0.18811503399461144	0.9665307521055649	0.8503206481260417	YAE1D1
ENSG00000006451	-0.19736332512413793	0.19909088427629762	0.030909090909090775	0.5603036387101021	0.9454662339874393	0.9477160515216067	RALA
ENSG00000175600	-0.11519616833464597	0.4565067915768416	0.09545454545454543	0.12422458981875949	0.9535412597592198	0.8230992829365295	SUGCT
ENSG00000106591	-0.21501094193732384	0.16102954607824638	0.21954545454545427	0.0024277810397587076	0.9490901923322298	1.0	MRPL32
ENSG00000002746	0.08953916803972542	0.5632639764525529	-0.0036363636363637205	0.8984261464274792	0.9616194256098831	0.9903394914334682	HECW1
ENSG00000164543	-0.41391710613760496	0.005221341528517981	0.1486363636363637	0.005059554649173921	0.9351529235566082	1.0	STK17A
ENSG00000078967	-0.1384317181476414	0.3701766664551729	0.09954545454545452	0.23816103941793867	0.9432840954734603	0.8642138854380111	UBE2D4
ENSG00000136206	0.07663835123269114	0.6209850936584222	-0.08136363636363625	0.2826910759462595	0.967127805136879	0.8805312803919692	SPDYE1
ENSG00000106624	0.17878414108018964	0.24557536281722195	-0.16090909090909078	0.25397361959224635	0.9309586972284837	0.8706533146646696	AEBP1
ENSG00000106636	-0.09628533188083704	0.534109420492507	0.008636363636363735	0.8559809971308711	0.9597346998857987	0.9862915027664314	YKT6
ENSG00000105953	-0.25289867857114934	0.09766233389105435	0.12181818181818196	0.21730388356405894	0.9581717632508585	0.860586138158024	OGDH
ENSG00000122515	0.3025365819252568	0.04592548215083459	-0.03909090909090894	0.09997558242790597	0.9723571323419165	0.8135240717545691	ZMIZ2
ENSG00000196262	0.23463273883261515	0.12526048756849487	-0.08454545454545448	0.3074600593822835	0.9501175789983672	0.886859320012792	PPIA
ENSG00000136280	-0.17713321706133534	0.25003378859550107	0.017727272727272713	0.3256600496717792	0.9291960739843816	0.8949405341849176	CCM2
ENSG00000122679	0.009764179506945206	0.9498420652004821	-0.052727272727272734	0.3148192937713959	0.9985402448729553	0.8885203801697285	RAMP3
ENSG00000164742	-0.009339865417168313	0.9520191464696599	-0.07727272727272733	0.2571462364550686	0.9983772515286772	0.8716552225298115	ADCY1
ENSG00000146678	-0.3409010999399773	0.023544055088637605	0.11636363636363625	0.034710957477910406	0.9499890917603845	0.8048173390386835	IGFBP1
ENSG00000146666	0.05261488581900197	0.7344625343176732	-0.11999999999999988	0.2699972582482578	0.9754302665211712	0.8779162424552467	LINC00525
ENSG00000164746	0.06860810090808067	0.6581163557717826	-0.02954545454545442	0.5406527495892846	0.9702047939279631	0.9423572056396348	C7orf57
ENSG00000183696	-0.20532106973499223	0.18121167930979898	0.03000000000000009	0.19340004443924666	0.9485915285552018	0.8520475853407775	UPP1
ENSG00000179869	0.1646681739943219	0.28545166506680936	-0.012727272727272696	0.6217527550956103	0.9333546246744854	0.9575330663716902	ABCA13
ENSG00000188730	0.05966150455839935	0.7004599335096005	0.002727272727272809	0.9425249331587491	0.9743598631289037	0.9938241996156653	VWC2
ENSG00000164500	0.3422740764313543	0.022953867607410437	-0.07454545454545455	0.21695876855368698	0.9592530577268286	0.8603841630488734	C7orf72
ENSG00000221900	0.19130711420616436	0.2135056230992786	-0.06999999999999998	0.28367426677613367	0.9399174057282512	0.8814039175880153	POM121L12
ENSG00000170419	0.13118743241468045	0.39597893428518605	-0.037272727272727325	0.31548419858699034	0.9502628185088304	0.8885395785620754	VSTM2A
ENSG00000146648	0.045356828221999615	0.7700172913982035	-0.05636363636363618	0.5995175444806771	0.9822911184403857	0.9545293850439808	EGFR
ENSG00000132434	-0.2910116385138893	0.05530290886211617	0.1331818181818181	0.010388486105677119	0.9745749561725532	0.8851393598390523	LANCL2
ENSG00000207168	-0.13921686187854654	0.36744203512502127	-0.08818181818181817	0.5935595133757426	0.9433000732067243	0.9529092269981738	SNORA15
ENSG00000129103	-0.039314557171808075	0.7999794858921949	-0.05090909090909091	0.4030118973041362	0.986596398003078	0.9174662544075486	SUMF2
ENSG00000182111	0.044583069117591086	0.7738367517692966	-0.07999999999999988	0.3305694804860402	0.982735161497337	0.895670812209166	ZNF716
ENSG00000230000	-0.21100303146799831	0.1691689251761764	-0.013181818181818144	0.8426669578838561	0.9468281169299261	0.9857698243653321	AC006455.5
ENSG00000197123	0.13071229160637493	0.3977070222142858	-0.047272727272727376	0.4680158154612989	0.9512883147867462	0.932630971046403	ZNF679
ENSG00000196247	-0.15213790163168053	0.3241965822097924	0.023181818181818137	0.6473598436225713	0.9374461962020225	0.9608033126385397	ZNF107
ENSG00000197008	0.19072292425472331	0.2149334908947761	-0.05681818181818182	0.453013849118423	0.9393706753448979	0.9288900794073086	ZNF138
ENSG00000234585	-0.009058545838747717	0.9534627392038381	0.02454545454545459	0.7317418787651817	0.998340273131645	0.9686653183563217	CCT6P3
ENSG00000146757	-0.1039295154830434	0.5019876130014063	0.12863636363636377	0.09648828446803416	0.9537655968175669	0.8134305326527068	ZNF92
ENSG00000206634	0.1320787962902074	0.39274885840814167	-0.18227272727272695	0.23371325833250692	0.949783406279926	0.8630622996533055	SNORA22
ENSG00000196715	-0.014698625637147751	0.924554839703466	-0.0868181818181819	0.3289077274314618	0.9966703443357839	0.8951757531209517	VKORC1L1
ENSG00000169902	-0.04135961933859272	0.7898043696035499	0.006818181818181959	0.8534839878567789	0.9851926867515819	0.9854845704139322	TPST1
ENSG00000237310	-0.09311997836799898	0.5476971109513515	0.04318181818181821	0.5460647200790953	0.9610296602437391	0.9419683505482341	GS1-124K5.4
ENSG00000106609	0.10495524097406028	0.4977536944166594	0.0004545454545460091	0.9947142171805385	0.9548167043061427	0.999325965311248	TMEM248
ENSG00000198874	-0.11501991960708377	0.457200616284946	0.03363636363636373	0.591728238324398	0.953628665125772	0.9531076478911474	TYW1
ENSG00000106610	-0.14237885471396927	0.3565522327374706	0.03909090909090911	0.66777331497095	0.9432109704609019	0.9619794176272254	STAG3L4
ENSG00000158321	0.01587190184914725	0.9185520996041692	-0.01909090909090913	0.6419954719479802	0.9970579129407777	0.9595763027872731	AUTS2
ENSG00000185274	-0.005183723450628517	0.9733594066070168	-0.016363636363636278	0.6273884927817759	0.9999651334367199	0.9584753090178196	GALNT17
ENSG00000196313	-0.1014977974198593	0.5120979756408641	0.01590909090909061	0.8347042801202952	0.9542779136265471	0.9840629718344587	POM121
ENSG00000182487	-0.17734374108339893	0.24946224421830307	0.08409090909090919	0.42373313583333083	0.9302233504396974	0.9235519682288119	NCF1B
ENSG00000188763	-0.07051192282433778	0.6492350969475291	0.026363636363636388	0.6591700105993821	0.970397208687987	0.9616617094206927	FZD9
ENSG00000176428	-0.03581753025222512	0.8174539634708153	0.11272727272727281	0.04881181311633866	0.9892410346690396	0.7992023729645301	VPS37D
ENSG00000071462	-0.23731624676587634	0.12087480780133206	0.06681818181818189	0.19020315595869483	0.9513877249008881	0.851427134248154	BUD23
ENSG00000189143	0.000992891710320567	0.9948963733675797	0.0063636363636364705	0.817335580123425	0.9995089660207064	0.9817871682402378	CLDN4
ENSG00000175877	0.12366918909921823	0.4238325656167553	-0.0013636363636363143	0.978466593115336	0.9543437064407042	0.9967525039094822	TMEM270
ENSG00000049540	0.2532619171592789	0.09716548039898744	-0.07772727272727252	0.06342845589779804	0.9591948886181256	0.7823585790008091	ELN
ENSG00000106683	0.07298320711096803	0.6377780932053392	-0.01772727272727267	0.5785279134185632	0.9693696823640555	0.9506011923162911	LIMK1
ENSG00000207741	0.06660323505562753	0.6675194910247458	-0.06636363636363654	0.7389073869484732	0.9701334856724633	0.9689430299379606	MIR590
ENSG00000086730	-0.08577472881896024	0.5798474311254662	-0.009090909090909018	0.802871077979036	0.9635029926265439	0.9803807681012967	LAT2
ENSG00000106665	-0.1402203841631175	0.36396451197099244	0.016818181818181944	0.4917349260060403	0.94599513018138	0.9330736671630292	CLIP2
ENSG00000006704	0.043039939270686264	0.7814697050022278	-0.05318181818181842	0.39092276068561815	0.9844510343931028	0.9134020627734252	GTF2IRD1
ENSG00000263001	-0.03401000924780664	0.8265210268330948	0.038636363636363774	0.6566954597776105	0.9907189143600682	0.9610871933641807	GTF2I
ENSG00000158517	0.061358359211521205	0.6923547775339634	-0.019090909090909127	0.661141267323808	0.9741251346914729	0.9615006648494057	NCF1
ENSG00000174428	-0.18362961261013724	0.2328014463540447	-0.020454545454545746	0.6849362154170426	0.9320554257313395	0.9661657520694312	GTF2IRD2B
ENSG00000005486	0.18607028592509414	0.22654238312603966	-0.02272727272727281	0.662916276633384	0.9353733024296044	0.9616915850458019	RHBDD2
ENSG00000127948	0.217277969836061	0.1565538141346269	-0.0222727272727272	0.3158401666166768	0.9485096809426895	0.8889715529916471	POR
ENSG00000201643	0.07362374022659904	0.6348219694227104	-0.12272727272727274	0.5095481258595915	0.969409710049366	0.9375813717462574	SNORA14A
ENSG00000146701	-0.1529515419452046	0.32158499953420316	0.15863636363636396	0.19063924943045782	0.9371509068278822	0.8522924365775332	MDH2
ENSG00000177679	0.08056896790921625	0.6031366886480896	-0.031363636363636344	0.2545897130265819	0.9673113266768336	0.8708942980008897	SRRM3
ENSG00000188372	-0.22722311398455422	0.1379901616411711	0.016818181818181743	0.4993269213706307	0.9464647585485874	0.9349462474821112	ZP3
ENSG00000205485	-0.20410968763402046	0.18385653832145654	0.030909090909090855	0.5949534206532525	0.9491323413582956	0.9530548908739517	AC004980.1
ENSG00000127947	0.15635684568359876	0.31079896212286967	-0.0686363636363637	0.23419449181895868	0.9371488375159953	0.8622995008194595	PTPN12
ENSG00000187257	-0.02908514232455495	0.8513356979827769	-0.008636363636363657	0.868306602396937	0.9917464771350434	0.9873999018640129	RSBN1L
ENSG00000006576	-0.3291973733406544	0.02910904276544933	0.2218181818181822	0.059910402250790584	0.9532125347372512	0.7900431106730852	PHTF2
ENSG00000231322	0.02266239042731783	0.8839085031353937	0.03954545454545461	0.5679846740029455	0.9938732893678688	0.949453999819019	RPL13AP17
ENSG00000127955	0.1874537520769057	0.22304635608439607	-0.04227272727272726	0.3214963620267817	0.9347921781263896	0.8932886095130715	GNAI1
ENSG00000135218	-0.04430112085439684	0.775229834061104	0.18000000000000022	0.2573604360030282	0.982797692122824	0.8715397207650301	CD36
ENSG00000223770	-0.004265219207004945	0.9780785866315793	-0.03772727272727263	0.587890352982385	0.9994897154493176	0.9522565038341474	AC006145.1
ENSG00000135164	-0.02650033479462005	0.8644182204114166	-0.012272727272727334	0.8931903532501394	0.9930145038720586	0.9893523337275304	DMTF1
ENSG00000005469	-0.30376847864402	0.045004572156432214	0.10772727272727262	0.061582665937576844	0.974007707138962	0.7878272248807207	CROT
ENSG00000105784	0.026050480449300806	0.8666988400415181	-0.015454545454545507	0.6546074190391389	0.9934237602304399	0.961720048461954	RUNDC3B
ENSG00000006634	0.14566222046618205	0.3454543306462484	-0.04500000000000005	0.2211393607209879	0.9381733578064292	0.8617757680672246	DBF4
ENSG00000008277	0.24838680015608042	0.10399818981200422	-0.14090909090909093	0.004015204198857481	0.9522046048932176	1.0	ADAM22
ENSG00000182348	-0.1185843250763842	0.443280351693049	0.02772727272727274	0.6122799846995179	0.9525534687703717	0.9566261608906835	ZNF804B
ENSG00000235436	-0.027075623400312974	0.8615032764625976	0.0918181818181818	0.2198687005770536	0.9925893073697988	0.8623766329672501	DPY19L2P4
ENSG00000164647	0.044658278512425514	0.7734652669504044	-0.09454545454545434	0.07307496796030402	0.9826900011229459	0.7897856143098868	STEAP1
ENSG00000157214	-0.0488913970257509	0.75263936470847	0.002272727272727367	0.966459376270586	0.9777459943278118	0.9970784089990786	STEAP2
ENSG00000105792	-0.023096728293900155	0.8816991792158348	0.03454545454545454	0.4031052338392084	0.9935531582945771	0.9174407500448374	CFAP69
ENSG00000127914	-0.029467748279749448	0.8494024679643193	-0.032727272727272425	0.7746323575480746	0.9917983047970818	0.9766087587763113	AKAP9
ENSG00000001629	0.1314017855519513	0.3952007644674497	-0.07818181818181806	0.29016834517579954	0.9502142216346132	0.8819107869308456	ANKIB1
ENSG00000004766	-0.2295301575950394	0.13392780136423965	0.07999999999999995	0.15551867019439136	0.9493944949697634	0.8388640747547502	VPS50
ENSG00000127928	0.05699281037890021	0.7132736142058376	-0.09136363636363645	0.10521717963488371	0.9753333185214133	0.8064506274897287	GNGT1
ENSG00000127920	0.11795594720981563	0.44571729911867497	0.08045454545454539	0.3581714514579799	0.9527743312788921	0.9029912835378431	GNG11
ENSG00000164692	0.08809641293286286	0.5695936341670317	-0.16136363636363657	0.5559683764566248	0.9619462587221919	0.9469536092738163	COL1A2
ENSG00000127995	-0.1143552516902568	0.45982229091984417	0.029090909090909157	0.6377142735514487	0.9537698948505205	0.9585647794275095	CASD1
ENSG00000242265	0.3981321588375522	0.007438783182027723	-0.17727272727272725	0.09654433185472876	0.9816956572251924	0.8131219350835888	PEG10
ENSG00000158528	-0.049162995625244336	0.7513088973240692	-0.0572727272727273	0.42583790936148347	0.9780444831144451	0.9233239018051584	PPP1R9A
ENSG00000005981	-0.21304195048182495	0.16499184954782464	0.04409090909090915	0.677380457116106	0.9473133605703036	0.9638736751764808	ASB4
ENSG00000158560	0.07237027924548654	0.6406120246726503	0.016363636363636316	0.688873328438151	0.9693958321453884	0.9655889363317701	DYNC1I1
ENSG00000006377	-0.09080011504853877	0.557758865747052	0.008636363636363956	0.8403018888350278	0.9617628069154394	0.9850383191633211	DLX6
ENSG00000196636	-0.05369672319483429	0.7292076395283591	0.04272727272727262	0.6051287679166089	0.9752402079397865	0.9554893967679308	SDHAF3
ENSG00000164715	-0.45312610248606217	0.0020099628485776735	0.21409090909090916	0.0013694549763741384	0.9799685532843145	1.0	LMTK2
ENSG00000180535	-0.03758550630668653	0.8086079763872744	-0.06136363636363634	0.26438490453327096	0.9868368239152719	0.8730919744812742	BHLHA15
ENSG00000164713	-0.14774332393598893	0.33853128883664174	0.02909090909090916	0.492987625743301	0.9388372857735402	0.9330298476435648	BRI3
ENSG00000106236	0.3216300184295271	0.03325730003552926	-0.09045454545454552	0.05734292564695872	0.9569379183993599	0.7900180776730137	NPTX2
ENSG00000160917	-0.3467740905230031	0.021105583509174075	0.03318181818181816	0.28681265217772917	0.9647010462318316	0.880555478576789	CPSF4
ENSG00000198556	-0.03889144086143884	0.8020888338806372	0.0013636363636362926	0.9730790655849463	0.9871170391440853	0.9978665435351121	ZNF789
ENSG00000196652	-0.027814010635967484	0.8577645918715169	0.017272727272727224	0.6556576713265397	0.9924511612741506	0.9611712559194375	ZKSCAN5
ENSG00000197037	0.05249977096913904	0.7350224017594142	-0.05318181818181822	0.04318947142243721	0.975657051779569	0.7946138390006476	ZSCAN25
ENSG00000021461	-0.039368413852743415	0.7997110964509263	-0.030909090909091018	0.4588143474475571	0.9866813696686813	0.930242512001793	CYP3A43
ENSG00000106261	-0.02072465831960008	0.8937754390981931	-0.06636363636363643	0.3823117468731213	0.9955290333196779	0.9083979668494687	ZKSCAN1
ENSG00000166529	-0.07811068204297222	0.6142734801057486	0.05727272727272727	0.2969901213312307	0.9672313737163452	0.8841198455912078	ZSCAN21
ENSG00000168090	-0.05682860114821545	0.7140646564036921	0.06000000000000001	0.35043924534052706	0.9747443497587186	0.9003087872097382	COPS6
ENSG00000221838	0.31009926230667956	0.04050576222822631	-0.016818181818181663	0.3778784197764009	0.9792798052752454	0.9073217542975908	AP4M1
ENSG00000214309	-0.07785614779252115	0.6154315700860529	-0.0022727272727271867	0.9545723949736513	0.966886405133405	0.9960558038509915	MBLAC1
ENSG00000188186	-0.10319055949572405	0.5050491652991327	-0.033181818181818146	0.4267461959198272	0.9538006186066685	0.9235819026861661	LAMTOR4
ENSG00000214300	0.05561821569443694	0.719904516153292	-0.1218181818181818	0.12185478911254942	0.974154966272653	0.818834325613885	SPDYE3
ENSG00000146834	-0.011814081087842517	0.9393297420248421	0.007727272727272523	0.8681339470437465	0.9978886110652481	0.9873954794266354	MEPCE
ENSG00000106351	-0.16847757618637674	0.274297740426896	0.04090909090909089	0.22293910240886905	0.9319539179196434	0.8634216958253463	AGFG2
ENSG00000106336	0.1845595533331091	0.23040283677662043	-0.015454545454545488	0.6874202441176507	0.9341720007168496	0.9656342636857147	FBXO24
ENSG00000106333	0.12967924153253377	0.40147931013294635	-0.02227272727272732	0.6094379508830595	0.9532961108568012	0.9559298403842236	PCOLCE
ENSG00000172354	-0.0018342807007106514	0.9905716451419212	-0.004090909090909044	0.90331536144669	0.9993972245519918	0.9917427424852883	GNB2
ENSG00000130427	0.2720028641628207	0.07407217338148524	-0.06909090909090915	0.08751946690130968	0.964476845097796	0.805105703905549	EPO
ENSG00000146839	0.00063487607396589	0.99673661992129	0.012272727272727255	0.6741462632297673	0.9993557153466516	0.9627056555372937	ZAN
ENSG00000146828	0.0757511826169723	0.6250440227877265	-0.032272727272727314	0.23115175886483533	0.9669286698369625	0.8637802153705748	SLC12A9
ENSG00000087077	0.2044709569859328	0.1830648982320837	-0.03681818181818196	0.314309669561754	0.9503564311651976	0.8883676844038497	TRIP6
ENSG00000169894	-0.07163506050445025	0.6440180509379756	0.016363636363636375	0.6678905919770021	0.9700338822675145	0.9619115180422041	MUC3A
ENSG00000205277	0.15189339696923598	0.32498397481232977	-0.054545454545454654	0.09865344507881607	0.9374065284972903	0.8110375962638781	MUC12
ENSG00000169876	0.15199072424665208	0.3246704025479775	-0.020454545454545503	0.5682045464238585	0.937118057148841	0.9492790975472648	MUC17
ENSG00000106366	0.2968237890428976	0.050398060271918926	-0.0609090909090909	0.09635031422862544	0.9774439269532829	0.8126577200100115	SERPINE1
ENSG00000106367	-0.09678102768865408	0.5319965411408232	0.004090909090909105	0.8934700095703794	0.9585877517815141	0.9892875099658907	AP1S1
ENSG00000106400	-0.14319961405958506	0.3537579474787107	0.0831818181818181	0.09134641638370938	0.9419234669518097	0.8109824483393359	ZNHIT1
ENSG00000160963	0.13074372561599906	0.39759256151989064	-0.004545454545454489	0.870467474293327	0.9511441515329319	0.9870434206858631	COL26A1
ENSG00000257923	-0.053158490551482564	0.7318205245814635	0.021818181818181633	0.7333670392106031	0.9750940444434713	0.968625048703778	CUX1
ENSG00000160999	-0.11980253682360525	0.43857690634592195	0.011818181818181887	0.8329920697125639	0.9524748651551128	0.983961020768216	SH2B2
ENSG00000128563	0.11976450091713774	0.43872334137543445	-0.03863636363636362	0.13440617069432287	0.9524393429587662	0.8303756100058975	PRKRIP1
ENSG00000160991	-0.05046053914478334	0.7449625713580045	0.04454545454545439	0.12728777638893038	0.9783451591826184	0.8256301002137865	ORAI2
ENSG00000161036	0.07419443900957035	0.6321928554022239	0.0036363636363635574	0.8487472900181687	0.9695280906963596	0.9850699222640282	LRWD1
ENSG00000205238	0.13219849190520488	0.39231628740144986	-0.1118181818181819	0.1792650063093294	0.9497842036510686	0.8449139072882249	SPDYE2
ENSG00000222011	-0.23712503806216748	0.12118341733414255	0.09500000000000003	0.12613511902397834	0.9516829266437896	0.8263992568528808	FAM185A
ENSG00000128606	-0.05688506710682889	0.7137926104862788	0.06681818181818193	0.2814584127605118	0.9749796030548769	0.880127928161857	LRRC17
ENSG00000170632	-0.09717571261480094	0.5303171390895413	0.030454545454545408	0.5454086918635437	0.9579218303282524	0.9422257243689881	ARMC10
ENSG00000105819	-0.14584802062330804	0.3448327324318531	0.13136363636363646	0.26875863230249875	0.9380818536335843	0.8756731973590975	PMPCB
ENSG00000161057	-0.13638766528293592	0.3773529755385553	0.18272727272727254	0.08455470456815341	0.9440278544259867	0.7991944935811678	PSMC2
ENSG00000187416	-0.009942882531412385	0.9489252783567703	0.01954545454545445	0.7559995686008093	0.9986531050316605	0.9726802835421057	LHFPL3
ENSG00000005483	0.007613945030686514	0.9608779343005694	0.0027272727272727518	0.969020992353759	0.9992492891837655	0.9968501030238647	KMT2E
ENSG00000135249	-0.2251277534437712	0.1417584542130533	0.16363636363636383	0.03154839648691291	0.9431934754918544	0.8048509522358944	RINT1
ENSG00000128536	0.18051688953220724	0.24095409208473717	-0.00636363636363639	0.8712799014234303	0.9309324728750401	0.9870718924536273	CDHR3
ENSG00000105851	-0.2539218233344408	0.09626781773879993	0.05363636363636366	0.39946171132925556	0.9567909042760002	0.9155591482438096	PIK3CG
ENSG00000005249	0.17508370054925726	0.2556440140659611	-0.29818181818181816	0.19341817907968592	0.931119264346493	0.8519136459740646	PRKAR2B
ENSG00000105865	-0.012586378224144296	0.9353717865255341	0.0013636363636365372	0.9767014026584102	0.9969422878975087	0.9972115071526041	DUS4L
ENSG00000075790	0.027000353088861336	0.8618845629439154	0.04863636363636381	0.32481034415623	0.9925074038047239	0.8948471449741249	BCAP29
ENSG00000091137	-0.09288386101330279	0.5487172364380783	0.020454545454545482	0.4867814718523241	0.960898427013983	0.9325462119572138	SLC26A4
ENSG00000091140	-0.1487772221610188	0.3351240512885484	0.27636363636363637	0.055152339006306374	0.9387324207176191	0.7902317177458689	DLD
ENSG00000128590	0.04171074480376188	0.7880607789986286	0.03409090909090917	0.4065792339620775	0.9844169662646025	0.918558207555977	DNAJB9
ENSG00000173114	0.26610032887339113	0.08082354348047904	-0.11909090909090911	0.06572479348481486	0.9703247846575704	0.779460523814507	LRRN3
ENSG00000225572	-0.08169450926053451	0.5980670385398914	0.05136363636363628	0.6320119308393535	0.9663327497424444	0.9591935503754718	DOCK4-AS1
ENSG00000128573	-0.38535829437754393	0.009788569505342272	0.13954545454545472	0.019527839688114182	0.9874078848147562	0.8380260200630321	FOXP2
ENSG00000135269	0.10022209409132515	0.517442599314775	-0.0045454545454544915	0.939978958800461	0.9548099772048918	0.9935270796619109	TES
ENSG00000105976	0.11645284198632423	0.4515763116431052	-0.028181818181818183	0.7620952462012268	0.9541431830937501	0.9743095463124724	MET
ENSG00000198898	0.021224837402029056	0.891226948120472	0.04681818181818179	0.4386201978648935	0.9952799766756076	0.9269911755478158	CAPZA2
ENSG00000001626	0.17699781268089934	0.2504018586975045	-0.04181818181818181	0.1812834628641666	0.9289903664888182	0.8478250306932728	CFTR
ENSG00000128534	-0.30429420294842974	0.044616160015731716	0.0940909090909092	0.22643589347323564	0.9776564801449726	0.8625006081254843	LSM8
ENSG00000106013	-0.08968167687946929	0.5626405400230461	0.059545454545454485	0.15012502722093438	0.9619585776821064	0.837836081965609	ANKRD7
ENSG00000184408	0.16368827577877199	0.28836790956869796	-0.014090909090909012	0.8030512188345175	0.9317808447624791	0.9803961183128227	KCND2
ENSG00000106034	-0.24921591445153327	0.10281089601149508	0.2940909090909091	0.011246640257454298	0.9522621882816684	0.8582653469514688	CPED1
ENSG00000002745	-0.11738993082100344	0.4479186813939535	0.065909090909091	0.15810278318361615	0.9534160436365113	0.8391351830779651	WNT16
ENSG00000106278	0.14914849940515532	0.33390571197420416	-0.015454545454545408	0.6040858255186066	0.9392168359889794	0.9559926435400399	PTPRZ1
ENSG00000146809	-0.40332017882854365	0.006633964389221187	0.28409090909090906	0.022561351688507227	0.9623086195009114	0.8267157512247992	ASB15
ENSG00000170807	-0.03002643173670837	0.8465811242119825	0.31999999999999995	0.020665216735538804	0.9917367611405404	0.841568176663984	LMOD2
ENSG00000106302	-0.17118990724200267	0.2665333441412159	0.13318181818181818	0.19692956215623436	0.9341440208399803	0.8530374321239451	HYAL4
ENSG00000106304	0.13294296842185208	0.3896320627477511	-0.029090909090909077	0.48494035031512606	0.9478616722589781	0.9330928555942877	SPAM1
ENSG00000226770	0.1794663951102681	0.2437486817074371	-0.11409090909090924	0.2928856123524379	0.9316805011604825	0.8820741709008219	AC000124.1
ENSG00000197157	0.06710156215994915	0.6651774857704631	-0.04500000000000013	0.23693259448857218	0.9698617071144018	0.8640434029635194	SND1
ENSG00000207588	0.16338833137010722	0.28926442031849026	-0.03636363636363631	0.6373419505120674	0.9322749000055346	0.9588262548545305	MIR593
ENSG00000174697	0.2957597592721093	0.05126871083811203	-0.4463636363636364	0.008501377718123128	0.978117839815807	0.8829359864408115	LEP
ENSG00000135248	0.17525555555850988	0.25517037651997765	-0.07090909090909078	0.2771764709934596	0.9313267724430542	0.8800653796811149	FAM71F1
ENSG00000128595	0.04979911198668474	0.7481955772232699	0.05954545454545481	0.6241816966441027	0.977908166760208	0.9573258597952894	CALU
ENSG00000128596	0.24993835103588177	0.10178485957943464	0.004545454545454649	0.8726557210174614	0.951799603270238	0.9872286957975174	CCDC136
ENSG00000128591	-0.13302315951530694	0.389343575927375	0.17727272727272705	0.2957360628684878	0.948211245272275	0.8829323652777169	FLNC
ENSG00000128524	-0.22082819396973552	0.14972843076754996	0.17136363636363638	0.11852827950435137	0.9490911581191899	0.8158464164158334	ATP6V1F
ENSG00000158457	-0.15481142397686554	0.3156651163933119	0.03818181818181805	0.43198660870756933	0.937329406688447	0.9240985930573135	TSPAN33
ENSG00000158467	-0.07587082895898746	0.6244959795955343	0.1168181818181818	0.09293531170481414	0.9671037086519161	0.811542582608407	AHCYL2
ENSG00000128578	-0.11640938916632677	0.45174631000625876	0.10818181818181818	0.14724897140173074	0.9541577897990197	0.8377678917481939	STRIP2
ENSG00000240204	0.10296087646548821	0.5060026876440771	-0.1404545454545454	0.03199113748516681	0.9535494066490059	0.8033024966232445	SMKR1
ENSG00000106459	-0.04301530740540109	0.7815917110642754	-0.07545454545454554	0.11010091423206389	0.984392775014363	0.8102688664994488	NRF1
ENSG00000128607	-0.4030734567056913	0.006670455133303784	0.16818181818181827	0.005384179324925625	0.9596707254077707	1.0	KLHDC10
ENSG00000165120	-0.14429247177397383	0.3500580709317873	-0.015454545454545401	0.8431718082144326	0.9394830674303869	0.9859004448590848	SSMEM1
ENSG00000158516	-0.05313823130585569	0.7319189331611771	0.03727272727272729	0.3206164241879915	0.975151139733185	0.8923976335787547	CPA2
